;;;;;;;;;;;;;;;;;;;;;;
PRODUCCIÓN METÁLICA ENERO - OCTUBRE 2022;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
METAL;UNIDAD DE MEDIDA;ETAPA;PROCESO;ESTRATO;TITULAR;UNIDAD;REGIÓN;PROVINCIA;DISTRITO;ENE;FEB;MAR;ABR;MAY;JUN;JUL;AGO;SET;OCT;NOV;DIC;ACUM. ENE-DIC
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;RÉGIMEN GENERAL;PUKA MANI E.I.R.L.;ACUMULACION BETASPATA;PUNO;SANDIA;YANAHUAYA; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;RÉGIMEN GENERAL;QUISPE HUARICALLO HUGO;LINDA 2;MADRE DE DIOS;TAMBOPATA;INAMBARI; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;RÉGIMEN GENERAL;S.M.R.L. MONTEFLOR I DE PUNO;MONTEFLOR I;PUNO;SANDIA;LIMBANI; 60.9 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 61 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;RÉGIMEN GENERAL;TRUJILLO MIRANDA RODRIGO;ZEUS RD2;PUNO;SAN ANTONIO DE PUTINA;ANANEA; -   ; -   ; -   ; -   ; -   ; -   ; 353.0 ; -   ; -   ; -   ; -   ; -   ; 353 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;RÉGIMEN GENERAL;VEGA VITORINO MARCELINA;PLAYA DIEGO;MADRE DE DIOS;TAMBOPATA;TAMBOPATA; 62.4 ; 0.0 ; 68.3 ; 38.0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 169 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;PEQUEÑO PRODUCTOR MINERO;ANALYTICA MINERAL SERVICES S.A.C.;PLANTA DE PROCESOS ORION;AREQUIPA;CARAVELI;CHALA; 104,983.7 ; 87,288.8 ; 125,509.2 ; 73,614.0 ; 67,471.0 ; 81,426.2 ; 92,957.9 ; 101,532.9 ; 96,025.8 ; 115,129.5 ; -   ; -   ; 945,939 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;PEQUEÑO PRODUCTOR MINERO;AUREX S.A.C.;ANDES;PASCO;PASCO;SIMON BOLIVAR; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;PEQUEÑO PRODUCTOR MINERO;CIA MINERA JERUSALEN S.A.C.;JERUSALEN;AREQUIPA;CARAVELI;CHALA; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;PEQUEÑO PRODUCTOR MINERO;COMPAÑÍA MINERA CORIRE S.A.C.;PLTA DE BENEF. ISHIHUINCA;AREQUIPA;CARAVELI;CARAVELI; 12,299.3 ; 11,441.9 ; 15,049.2 ; 14,625.0 ; 14,544.1 ; 17,321.4 ; 18,129.9 ; 16,642.0 ; 15,967.6 ; 16,799.3 ; -   ; -   ; 152,820 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;PEQUEÑO PRODUCTOR MINERO;COMPAÑÍA MINERA SOL DE LOS ANDES S.A.C.;PLANTA DE BENEFICIO BARRENO;AREQUIPA;CONDESUYOS;YANAQUIHUA; 9,458.0 ; 13,859.6 ; 17,337.7 ; 17,095.2 ; 17,431.7 ; 14,898.8 ; 16,347.6 ; 18,880.3 ; 19,358.8 ; 20,809.7 ; -   ; -   ; 165,477 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;PEQUEÑO PRODUCTOR MINERO;JONGOS E.I.R.L.;PLANTA DE BENEFICIO DE MINERALES AURIFEROS JONGOS;LA LIBERTAD;SANCHEZ CARRION;SARIN; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 83,149.2 ; -   ; 115,517.4 ; -   ; -   ; 198,667 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;PEQUEÑO PRODUCTOR MINERO;LA JOYA MINING S.A.C.;PLANTA DE BENEFICIO LA JOYA;AREQUIPA;AREQUIPA;LA JOYA; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;PEQUEÑO PRODUCTOR MINERO;LAS BRAVAS N° 2 DE ICA S.A.C.;PLANTA DE BENEFICIO ARASQUI;AREQUIPA;CARAVELI;CHAPARRA; 15,106.6 ; 7,167.0 ; 10,371.2 ; 12,628.2 ; 22,197.7 ; 27,309.8 ; 26,710.9 ; 25,945.4 ; 24,656.4 ; 23,545.4 ; -   ; -   ; 195,639 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;PEQUEÑO PRODUCTOR MINERO;LOAYZA QUINTANILLA MIGUEL ANGEL;PLANTA DE BENEFICIO LA QUINTA;AREQUIPA;AREQUIPA;VITOR; -   ; -   ; -   ; -   ; -   ; 328.0 ; -   ; 370.9 ; -   ; -   ; -   ; -   ; 699 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;PEQUEÑO PRODUCTOR MINERO;MINERA CONFIANZA S.A.C.;CONCESION DE BENEFICIO CONFIANZA;AREQUIPA;CARAVELI;CHALA; 20,142.8 ; 39,481.4 ; 36,957.2 ; 43,821.3 ; 33,273.4 ; 32,951.0 ; 41,188.4 ; 37,511.3 ; 36,613.9 ; 65,538.2 ; -   ; -   ; 387,479 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;PEQUEÑO PRODUCTOR MINERO;MINERA ESPAÑOLITA DEL SUR S.A.;LA ENCAÑADA;AREQUIPA;CARAVELI;CHALA; 32,023.3 ; 40,647.1 ; 41,661.6 ; 38,613.0 ; 40,989.9 ; 39,670.2 ; 44,186.7 ; 65,545.4 ; 54,092.3 ; 37,034.5 ; -   ; -   ; 434,464 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;PEQUEÑO PRODUCTOR MINERO;MINERA LAYTARUMA S.A.;LAYTARUMA;AYACUCHO;LUCANAS;SANCOS; 241,410.0 ; 197,938.1 ; 202,144.6 ; 195,039.2 ; 227,195.0 ; 210,401.7 ; 199,905.5 ; 221,113.7 ; 217,323.3 ; 230,903.5 ; -   ; -   ; 2,143,375 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;PEQUEÑO PRODUCTOR MINERO;MINERA PARAISO S.A.C.;PLANTA DE BENEFICIO MINERA PARAISO;AREQUIPA;CARAVELI;CHALA; 214,978.5 ; 120,154.0 ; 160,883.9 ; 166,222.4 ; 190,210.3 ; 130,364.1 ; 149,820.1 ; 163,206.5 ; 93,461.6 ; 192,363.5 ; -   ; -   ; 1,581,665 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;PEQUEÑO PRODUCTOR MINERO;MINERA SOTRAMI S.A.;SANTA FILOMENA II;AYACUCHO;LUCANAS;SANCOS; 69,488.4 ; 79,133.2 ; 91,998.9 ; 76,305.8 ; 69,849.7 ; 84,684.5 ; 84,098.3 ; 74,941.5 ; 93,283.4 ; 93,497.9 ; -   ; -   ; 817,282 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;PEQUEÑO PRODUCTOR MINERO;MINERA VICUS S.A.C.;PLANTA DE BENEFICIO CAPACHO DE ORO;LIMA;BARRANCA;SUPE; 5,299.9 ; 8,900.2 ; 13,791.6 ; 11,000.3 ; 11,000.4 ; 16,252.1 ; 4,748.2 ; 15,352.8 ; 4,802.9 ; 14,420.0 ; -   ; -   ; 105,568 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;PEQUEÑO PRODUCTOR MINERO;MINERA YANAQUIHUA S.A.C.;PLANTA PILOTO ALPACAY;AREQUIPA;CONDESUYOS;YANAQUIHUA; 89,066.1 ; 84,444.8 ; 107,104.1 ; 100,164.2 ; 97,592.9 ; 103,302.2 ; 101,924.6 ; 102,339.1 ; 103,706.0 ; 100,828.9 ; -   ; -   ; 990,473 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;PEQUEÑO PRODUCTOR MINERO;MINERALES DE AYABACA S.A.C.;MINERA LAS LOMAS S.AC.;PIURA;PIURA;LAS LOMAS; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;PEQUEÑO PRODUCTOR MINERO;OMAY S.A.C.;OMAY 200;LA LIBERTAD;GRAN CHIMU;MARMOT; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;PEQUEÑO PRODUCTOR MINERO;PROCESADORA COSTA SUR S.A.C.;COSTA SUR;AREQUIPA;CARAVELI;HUANUHUANU; 776.2 ; -   ; 10,199.6 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 10,976 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;PEQUEÑO PRODUCTOR MINERO;S.M.R.L. DON RAFO 2;NUEVA BONANZA;AREQUIPA;CARAVELI;ATICO; 1,314.0 ; 1,928.0 ; 2,182.0 ; 2,888.0 ; 3,361.0 ; 3,433.0 ; 3,053.0 ; 3,482.0 ; 3,329.0 ; 3,443.0 ; -   ; -   ; 28,413 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;PEQUEÑO PRODUCTOR MINERO;S.M.R.L. SAN MIGUEL ARCANGEL;SAN MIGUEL ARCANGEL;PUNO;SANDIA;PHARA; -   ; 331.1 ; -   ; -   ; 703.7 ; -   ; 471.8 ; -   ; 242.5 ; 136.6 ; -   ; -   ; 1,886 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;PEQUEÑO PRODUCTOR MINERO;S.M.R.L. SANTA BARBARA DE TRUJILLO;SANTA BARBARA;LA LIBERTAD;PATAZ;BULDIBUYO; -   ; 37,495.2 ; -   ; 36,658.9 ; 55,811.2 ; 36,377.6 ; 54,645.1 ; 33,779.0 ; 39,844.5 ; 55,913.5 ; -   ; -   ; 350,525 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;PEQUEÑO PRODUCTOR MINERO;SOCIEDAD MINERA DE RESPONSABILIDAD LIMITADA ACUMULACION LOS ROSALES;PLANTA CONC.LOS ROSALES;PUNO;PUNO;VILQUE; 6,069.1 ; 3,846.0 ; 4,304.0 ; 2,512.9 ; 2,661.9 ; 4,404.2 ; 3,266.9 ; 5,404.6 ; 10,469.9 ; 13,330.3 ; -   ; -   ; 56,270 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;A & M MINERIA Y MAQUINARIAS S.A.C.;SEDUCTORA;LA LIBERTAD;SANTIAGO DE CHUCO;ANGASMARCA; 5,227.9 ; 7,104.8 ; -   ; 23,826.7 ; 6,481.8 ; 8,743.4 ; 7,496.8 ; 6,425.5 ; 7,056.6 ; 7,970.6 ; -   ; -   ; 80,334 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;ANABI S.A.C.;ANAMA;APURÍMAC;ANTABAMBA;HUAQUIRCA; 15,001.5 ; 13,523.7 ; 13,116.4 ; 15,468.1 ; 22,870.5 ; 28,462.6 ; 31,237.4 ; 18,193.2 ; 12,267.5 ; 21,544.8 ; -   ; -   ; 191,686 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;ANABI S.A.C.;UTUNSA;APURÍMAC;COTABAMBAS;HAQUIRA; -   ; 7,703.4 ; -   ; 12,546.3 ; -   ; 10,671.1 ; -   ; 84.0 ; -   ; -   ; -   ; -   ; 31,005 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;APUMAYO S.A.C.;APUMAYO;AYACUCHO;LUCANAS;CHAVIÑA; 99,861.7 ; 125,981.3 ; 99,103.0 ; 113,408.4 ; 132,810.9 ; 117,492.2 ; 101,882.7 ; 84,477.0 ; 60,338.5 ; 35,906.2 ; -   ; -   ; 971,262 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;ARUNTANI S.A.C.;JESSICA;PUNO;LAMPA;OCUVIRI; -   ; -   ; 3,856.5 ; -   ; -   ; 4,182.5 ; -   ; -   ; -   ; -   ; -   ; -   ; 8,039 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;ARUNTANI S.A.C.;TUCARI;MOQUEGUA;MARISCAL NIETO;CARUMAS; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;CENTURY MINING PERÚ S.A.C.;SAN JUAN DE CHORUNGA;AREQUIPA;CONDESUYOS;RIO GRANDE; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;COMPAÑÍA DE MINAS BUENAVENTURA S.A.A.;CONC. ORCOPAMPA;AREQUIPA;CASTILLA;ORCOPAMPA; 186,403.3 ; 173,776.5 ; 185,883.2 ; 59,872.5 ; 226,600.8 ; 145,703.5 ; 176,704.3 ; 175,793.3 ; 156,694.5 ; -   ; -   ; -   ; 1,487,432 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;COMPAÑÍA DE MINAS BUENAVENTURA S.A.A.;TAMBOMAYO;AREQUIPA;CAYLLOMA;TAPAY; 19,401.1 ; 21,453.1 ; 17,975.6 ; 17,868.0 ; 20,416.4 ; 18,530.2 ; 17,782.0 ; 15,164.2 ; 14,212.5 ; 189,508.8 ; -   ; -   ; 352,312 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;COMPAÑÍA MINERA ARES S.A.C.;INMACULADA;AYACUCHO;PAUCAR DEL SARA SARA;OYOLO; 418,361.7 ; 348,678.0 ; 408,814.6 ; 395,589.8 ; 400,300.0 ; 288,290.8 ; 401,501.8 ; 390,413.5 ; 446,604.8 ; 468,442.8 ; -   ; -   ; 3,966,998 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;COMPAÑÍA MINERA CARAVELI S.A.C.;CHACCHUILLE;AREQUIPA;CARAVELI;HUANUHUANU; 90,824.0 ; 74,199.0 ; 89,986.1 ; 88,001.1 ; 85,376.5 ; 90,051.4 ; 92,156.4 ; 101,040.9 ; 104,262.3 ; 106,231.2 ; -   ; -   ; 922,129 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;COMPAÑÍA MINERA CARAVELI S.A.C.;LA ESTRELLA;LA LIBERTAD;PATAZ;TAYABAMBA; 30,366.1 ; 34,115.1 ; 26,932.5 ; 40,569.2 ; 43,409.5 ; 37,231.8 ; 41,270.5 ; 42,179.4 ; 39,369.9 ; 35,013.2 ; -   ; -   ; 370,457 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;COMPAÑÍA MINERA COIMOLACHE S.A.;TANTAHUATAY;CAJAMARCA;HUALGAYOC;CHUGUR; 210,543.8 ; 185,648.4 ; 219,657.9 ; 210,604.0 ; 211,282.5 ; 194,691.0 ; 233,640.5 ; 244,192.4 ; 199,999.5 ; 226,458.8 ; -   ; -   ; 2,136,719 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;COMPAÑÍA MINERA PODEROSA S.A.;MARAÑON;LA LIBERTAD;PATAZ;PATAZ; 373,851.5 ; 328,325.4 ; 402,994.8 ; 439,390.1 ; 373,291.1 ; 430,960.1 ; 428,959.7 ; 470,752.1 ; 405,356.6 ; 837,185.2 ; -   ; -   ; 4,491,067 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;COMPAÑÍA MINERA PODEROSA S.A.;SANTA MARIA I;LA LIBERTAD;PATAZ;PATAZ; 341,216.5 ; 331,765.5 ; 386,960.6 ; 343,972.7 ; 379,940.6 ; 410,626.9 ; 344,893.8 ; 347,616.7 ; 390,761.8 ; -   ; -   ; -   ; 3,277,755 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;CONSORCIO MINERO HORIZONTE S.A.;LOS ZAMBOS;LA LIBERTAD;PATAZ;PARCOY; 100,717.7 ; 126,067.6 ; 96,250.6 ; -   ; 108,774.8 ; 110,390.1 ; 104,540.0 ; 122,504.8 ; 112,059.6 ; 474,549.7 ; -   ; -   ; 1,355,855 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;CONSORCIO MINERO HORIZONTE S.A.;PLANTA PARCOY;LA LIBERTAD;PATAZ;PARCOY; 281,201.1 ; 318,756.5 ; 306,740.0 ; 357,003.2 ; 431,757.5 ; 457,586.8 ; 444,493.8 ; 434,762.9 ; 412,021.5 ; -   ; -   ; -   ; 3,444,323 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;COOPERATIVA MINERA METALURGICA CENAQUIMP RINCONADA CERRO LUNAR LTD.;PLANTA DE TRATAMIENTO DE RELAVES ORAMPILLO;PUNO;SAN ANTONIO DE PUTINA;ANANEA; -   ; -   ; -   ; -   ; -   ; 2,394.5 ; 475.0 ; 698.0 ; 444.5 ; 566.0 ; -   ; -   ; 4,578 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;CORI PUNO S.A.C.;PLANTA CONCENTRADORA UNTUCA;PUNO;SANDIA;QUIACA; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;CORPORACIÓN MINERA CENTAURO S.A.C.;QUICAY;PASCO;PASCO;SIMON BOLIVAR; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;JONGOS E.I.R.L.;PLANTA DE BENEFICIO DE MINERALES AURIFEROS JONGOS;LA LIBERTAD;SANCHEZ CARRION;SARIN; 75,600.2 ; -   ; 55,484.8 ; 37,182.2 ; 48,694.9 ; 46,409.1 ; 75,176.9 ; -   ; -   ; -   ; -   ; -   ; 338,548 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;LA ARENA S.A.;LA ARENA;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO; 239,083.0 ; 224,767.5 ; 214,487.7 ; 169,426.9 ; 175,193.4 ; 195,380.5 ; 211,423.9 ; 195,322.2 ; 236,175.1 ; 311,560.1 ; -   ; -   ; 2,172,820 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;MINERA AURIFERA RETAMAS S.A.;SAN ANDRES AMPLIADO;LA LIBERTAD;PATAZ;PARCOY; 515,279.2 ; 494,699.8 ; 628,740.6 ; 566,413.0 ; 529,418.1 ; 537,300.2 ; 534,441.0 ; 495,214.3 ; 492,803.7 ; 509,255.2 ; -   ; -   ; 5,303,565 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;MINERA BARRICK PERÚ S.A.;MISQUICHILCA;ÁNCASH;HUARAZ;INDEPENDENCIA; 48,178.6 ; 47,432.7 ; 52,814.4 ; 66,266.4 ; 143,899.8 ; 122,294.4 ; 95,068.0 ; 62,052.3 ; 54,957.4 ; 47,015.8 ; -   ; -   ; 739,980 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;MINERA BOROO MISQUICHILCA S.A.;ALTO CHICAMA;LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA; 172,989.7 ; 216,443.4 ; 225,942.1 ; 241,122.4 ; 252,313.0 ; 297,212.1 ; 342,165.0 ; 352,234.6 ; 356,967.6 ; 404,411.1 ; -   ; -   ; 2,861,801 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;MINERA BOROO MISQUICHILCA S.A.;MISQUICHILCA;ÁNCASH;HUARAZ;INDEPENDENCIA; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;MINERA CAMBIO S.A.;PLANTA DE BENEFICIO CAMBIO;AREQUIPA;CARAVELI;CHAPARRA; 2,915.5 ; 3,140.0 ; 3,543.7 ; 4,114.7 ; 4,258.2 ; 4,609.4 ; 4,731.6 ; -   ; -   ; -   ; -   ; -   ; 27,313 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;MINERA COLIBRI S.A.C.;DOBLE D;AREQUIPA;CARAVELI;CHAPARRA; 63,856.7 ; 70,564.7 ; 61,185.0 ; 58,250.8 ; 88,803.1 ; 54,766.4 ; 57,008.3 ; 95,855.7 ; 70,293.2 ; 72,506.9 ; -   ; -   ; 693,091 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;MINERA IRL S.A.;CORIHUARMI;LIMA;YAUYOS;HUANTAN; 59,037.1 ; 59,513.7 ; 39,051.7 ; 64,549.5 ; 64,447.7 ; 44,673.3 ; 50,583.7 ; 64,157.3 ; 36,768.3 ; 53,764.3 ; -   ; -   ; 536,547 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;MINERA LA ZANJA S.R.L.;LA ZANJA;CAJAMARCA;SANTA CRUZ;PULAN; 64,035.6 ; 62,481.0 ; 56,819.6 ; 50,112.9 ; 56,106.6 ; 41,770.7 ; 104,684.7 ; 85,251.7 ; 83,078.1 ; 97,384.8 ; -   ; -   ; 701,726 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;MINERA OREX S.A.C.;SAN JUAN DE CHORUNGA;AREQUIPA;CONDESUYOS;RIO GRANDE; 71,842.4 ; 49,170.3 ; 72,170.2 ; 73,770.0 ; 70,114.7 ; 81,433.6 ; 74,667.6 ; 92,730.5 ; 75,073.0 ; 88,184.8 ; -   ; -   ; 749,157 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;MINERA TITAN DEL PERÚ S.R.L.;BELEN;AREQUIPA;CARAVELI;CHALA; 53,355.0 ; 51,324.0 ; 61,828.0 ; 65,572.0 ; 69,678.0 ; 78,407.0 ; 85,235.0 ; 104,822.0 ; 95,857.0 ; 96,224.0 ; -   ; -   ; 762,302 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;MINERA VETA DORADA S.A.C.;PLANTA DE BENEFICIO VETA DORADA;AREQUIPA;CARAVELI;CHALA; 245,711.4 ; 269,652.3 ; 299,925.2 ; 272,657.7 ; 320,598.7 ; 282,181.4 ; 254,470.6 ; 303,506.5 ; 262,607.8 ; 277,306.3 ; -   ; -   ; 2,788,618 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;MINERA YANACOCHA S.R.L.;P.LIXIV.CERRO YANACOCHA;CAJAMARCA;CAJAMARCA;CAJAMARCA; 159,471.0 ; 119,625.4 ; 127,729.8 ; 186,904.3 ; 65,345.6 ; 81,172.7 ; 84,305.8 ; 64,707.8 ; 52,134.7 ; -   ; -   ; -   ; 941,397 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;MINERA YANACOCHA S.R.L.;PLANTA DE LIXIV. YANACOCHA;CAJAMARCA;CAJAMARCA;ENCAÑADA; 555,314.6 ; 499,349.7 ; 557,070.6 ; 521,737.6 ; 648,547.1 ; 701,905.4 ; 517,454.2 ; 495,733.7 ; 425,716.7 ; 589,591.9 ; -   ; -   ; 5,512,421 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;MINSUR S.A.;CONCESION DE BENEFICIO PUCAMARCA;TACNA;TACNA;PALCA; 163,883.1 ; 174,368.4 ; 176,676.4 ; 172,302.1 ; 169,649.7 ; 167,346.6 ; 182,688.7 ; 169,531.7 ; 158,221.9 ; 162,698.3 ; -   ; -   ; 1,697,367 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;OXIDOS DE PASCO S.A.C.;OXIDOS DE PASCO;PASCO;PASCO;SIMON BOLIVAR; 69,596.6 ; 55,287.3 ; 67,391.7 ; 51,328.6 ; 60,799.4 ; 25,428.3 ; 31,405.2 ; 32,949.4 ; 13,715.2 ; 13,480.0 ; -   ; -   ; 421,382 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;PROCESADORA NEAL SOCIEDAD ANONIMA CERRADA;PLANTA REMEGA;AREQUIPA;CARAVELI;CHALA; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;SHAHUINDO S.A.C.;BENEFICIO SHAHUINDO;CAJAMARCA;CAJABAMBA;CACHACHI; 387,856.8 ; 328,444.4 ; 340,957.2 ; 322,268.2 ; 333,334.0 ; 346,368.5 ; 321,986.8 ; 381,447.2 ; 428,504.9 ; 527,724.9 ; -   ; -   ; 3,718,893 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;SIERRA ANTAPITE S.A.C.;PLANTA ANTAPITE;HUANCAVELICA;HUAYTARA;OCOYO; 44,918.7 ; 40,713.1 ; 41,102.8 ; 32,432.8 ; 49,015.7 ; 36,497.0 ; 45,500.4 ; 47,222.7 ; 44,280.3 ; 50,546.4 ; -   ; -   ; 432,230 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;SOCIEDAD MINERA EL BROCAL S.A.A.;HDA. DE BENEF. HUARAUCACA;PASCO;PASCO;TINYAHUARCO; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2,334.2 ; -   ; -   ; -   ; -   ; 2,334 
ORO;G. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;SOUTH AMERICA MINING INVESTMENTS S.A.C;BREAPAMPA;AYACUCHO;PARINACOCHAS;CHUMPI; 6,382.6 ; 4,590.4 ; 4,915.2 ; 4,929.1 ; 7,265.6 ; 6,504.4 ; 5,483.5 ; 5,567.5 ; 7,943.3 ; 6,424.7 ; -   ; -   ; 60,006 
